k,t,u,thetaR1_rad,thetaR2_rad,thetaR1_deg,thetaR2_deg,thetaF1_rad,thetaF2_rad,thetaF1_deg,thetaF2_deg,R1_orth_error,R2_orth_error,F1_orth_error,F2_orth_error,R1_det_error,R2_det_error,F1_det_error,F2_det_error,base_x,base_y,elbow_x,elbow_y,tip_x,tip_y,x1,y1,x2,y2,target_angle_error_norm_rad,target_angle_error_norm_deg,target_step_error_norm_rad,target_step_error_norm_deg,target_error_R1_deg,target_error_R2_deg,target_error_F1_deg,target_error_F2_deg
8.9000000000000000e+01,8.8999999999999996e-02,1.2111995370399429e+00,-3.9781844401921140e-01,1.6481261468062975e+00,-2.2793317854762218e+01,9.4430672317159576e+01,-6.6832963991442457e-04,1.2179421982004847e-02,-3.8292467690594571e-02,6.9782947647773774e-01,1.0394997786341201e-14,8.4202524417386106e-15,1.0413723882582611e-20,3.1401852753713601e-16,7.5495165674510645e-15,5.9952043329758453e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9370403556271504e-01,-4.6095416974653608e-01,3.0480173400673599e-01,-4.2232778360999246e-01,-9.6852017781357949e-02,-2.3047708487326882e-01,5.5548849222010310e-02,-4.4164097667826596e-01,3.1238980649164541e+00,1.7898617474879768e+02,1.2197745050759847e-02,6.9887931098512734e-01,1.5720668214523778e+02,-8.5569327682840424e+01,-3.8292467690603987e-02,6.9782947647774984e-01
9.0000000000000000e+01,8.9999999999999997e-02,1.2111995370399429e+00,-3.9844289439780212e-01,1.6605023840395832e+00,-2.2829096225970815e+01,9.5139778476879499e+01,-6.2445037859073995e-04,1.2376237233285696e-02,-3.5778371208595817e-02,7.0910615971993729e-01,1.0709173156933652e-14,8.4213204222960862e-15,4.1098154826685640e-20,2.7290897796259476e-19,7.5495165674510645e-15,5.9952043329758453e-15,2.2204460492503131e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9399184078351187e-01,-4.6083312132422144e-01,3.0399771378333007e-01,-4.1604022520978912e-01,-9.6995920391756363e-02,-2.3041656066211150e-01,5.5002936499908950e-02,-4.3843667326700692e-01,3.1174507194038195e+00,1.7861676906186111e+02,1.2391980726658969e-02,7.1000819544501803e-01,1.5717090377402917e+02,-8.4860221523120501e+01,-3.5778371208587907e-02,7.0910615971993318e-01
9.1000000000000000e+01,9.0999999999999998e-02,1.2111995370399429e+00,-3.9902202913642165e-01,1.6730905831629717e+00,-2.2862278202263127e+01,9.5861029158319951e+01,-5.7913473861956940e-04,1.2588199123388526e-02,-3.3181976292313412e-02,7.2125068144044524e-01,1.1021947704361416e-14,8.7305340087453810e-15,3.1401849340383565e-16,3.1401916023872097e-16,7.7715611723760958e-15,6.2172489379008766e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9425869270571428e-01,-4.6072069663546361e-01,3.0312755897935850e-01,-4.0966272336317816e-01,-9.7129346352857582e-02,-2.3036034831773261e-01,5.4434433136821947e-02,-4.3519170999932261e-01,3.1109792607734330e+00,1.7824598179504645e+02,1.2601513965216821e-02,7.2201356568209074e-01,1.5713772179773687e+02,-8.4138970841680049e+01,-3.3181976292308291e-02,7.2125068144044302e-01
9.2000000000000000e+01,9.1999999999999998e-02,1.2111995370399429e+00,-3.9955426229098912e-01,1.6859077803822953e+00,-2.2892772915736774e+01,9.6595400464174006e+01,-5.3223315456739221e-04,1.2817197219323513e-02,-3.0494713473645567e-02,7.3437130585405186e-01,1.0853179163236530e-14,8.5603895733005383e-15,1.1102230731330924e-16,1.1102708791026615e-16,7.7715611723760958e-15,5.9952043329758453e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9450387600984592e-01,-4.6061724046885877e-01,3.0218711859728026e-01,-4.0318853792227705e-01,-9.7251938004923391e-02,-2.3030862023443022e-01,5.3841621293717001e-02,-4.3190288919556968e-01,3.1044795037883022e+00,1.7787357315193779e+02,1.2828242930731310e-02,7.3500417849943811e-01,1.5710722708426323e+02,-8.3404599535825994e+01,-3.0494713473646445e-02,7.3437130585405785e-01
9.3000000000000000e+01,9.2999999999999999e-02,1.2111995370399429e+00,-4.0003783527129538e-01,1.6989732736128815e+00,-2.2920479606594888e+01,9.7343998083543340e+01,-4.8357298030628297e-04,1.3065493230586306e-02,-2.7706690858112889e-02,7.4859761936934266e-01,1.1167234549731638e-14,8.4148335291235610e-15,1.2525800860983938e-20,1.1480527141693549e-18,7.7715611723760958e-15,5.9952043329758453e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9472659531125108e-01,-4.6052312979750348e-01,3.0117169257935122e-01,-3.9661000073023495e-01,-9.7363297655625985e-02,-2.3026156489875257e-01,5.3222548634049877e-02,-4.2856656526387094e-01,3.0979466582448354e+00,1.7749926867408630e+02,1.3074439039047817e-02,7.4911017643851963e-01,1.5707952039340515e+02,-8.2656001916456660e+01,-2.7706690858115227e-02,7.4859761936933977e-01
9.4000000000000000e+01,9.4000000000000000e-02,1.2111995370399429e+00,-4.0047078827977717e-01,1.7123090948463409e+00,-2.2945285986708384e+01,9.8108084356561520e+01,-4.3295300848176566e-04,1.3335821233459352e-02,-2.4806380113496906e-02,7.6408627301816856e-01,1.1014962773379608e-14,8.5586591399029357e-15,1.7697701411586903e-20,8.6216569075912800e-19,7.7715611723760958e-15,5.9952043329758453e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9492596192895822e-01,-4.6043877917272596e-01,3.0007592151570778e-01,-3.8991831840967284e-01,-9.7462980964479543e-02,-2.3021938958636382e-01,5.2574979793374610e-02,-4.2517854879120115e-01,3.0913751910395808e+00,1.7712275133801657e+02,1.3342847382711992e-02,7.6448884171657383e-01,1.5705471401329157e+02,-8.1891915643438480e+01,-2.4806380113504348e-02,7.6408627301818022e-01
9.5000000000000000e+01,9.5000000000000001e-02,1.2111995370399429e+00,-4.0085092453773657e-01,1.7259406182258150e+00,-2.2967066189929355e+01,9.8889113114539285e+01,-3.8013625795938475e-04,1.3631523379474158e-02,-2.1780203220969095e-02,7.8102875797777815e-01,1.0849822729677338e-14,8.2435585387516762e-15,9.1467438458076769e-21,8.5849459852567166e-19,7.7715611723760958e-15,5.7731597280508140e-15,0.0000000000000000e+00,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9510097731552797e-01,-4.6036464748123940e-01,2.9889364506631033e-01,-3.8310331784069446e-01,-9.7550488657764417e-02,-2.3018232374062053e-01,5.1896333875391026e-02,-4.2173398266096862e-01,3.0847586470577286e+00,1.7674365129289376e+02,1.3636822695179615e-02,7.8133238640200831e-01,1.5703293381007060e+02,-8.1110886885460715e+01,-2.1780203220970368e-02,7.8102875797777793e-01
9.6000000000000000e+01,9.6000000000000002e-02,1.2111995370399429e+00,-4.0117576485650630e-01,1.7398973552722947e+00,-2.2985678169210544e+01,9.9688775243076464e+01,-3.2484031876970905e-04,1.3956737046479555e-02,-1.8611979281188625e-02,7.9966212853716034e-01,1.1163040510892793e-14,8.5527763038471760e-15,1.8275229485253541e-20,2.2204611213995850e-16,7.7715611723760958e-15,5.9952043329758453e-15,0.0000000000000000e+00,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9525051201808835e-01,-4.6030124652956822e-01,2.9761771735839915e-01,-3.7615311243684996e-01,-9.7625256009044592e-02,-2.3015062326478494e-01,5.1183602670155287e-02,-4.1822717948321081e-01,3.0780894128306291e+00,1.7636153231909677e+02,1.3960516832025864e-02,7.9987869429642844e-01,1.5701432183078944e+02,-8.0311224756923536e+01,-1.8611979281186401e-02,7.9966212853716900e-01
9.7000000000000000e+01,9.7000000000000003e-02,1.2111995370399429e+00,-4.0144248903336455e-01,1.7542140136014754e+00,-2.3000960338838624e+01,1.0050905934206934e+02,-2.6672417685824970e-04,1.4316658329180786e-02,-1.5282169628078650e-02,8.2028409899287591e-01,1.1326136885484772e-14,8.5458471014870173e-15,3.7868506337789553e-20,1.1882958579094040e-19,7.9936057773011271e-15,5.9952043329758453e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9537327854248496e-01,-4.6024915212476014e-01,2.9623976197740509e-01,-3.6905365667246831e-01,-9.7686639271242909e-02,-2.3012457606238090e-01,5.0433241717459915e-02,-4.1465140439861592e-01,3.0713583989847972e+00,1.7597587363388647e+02,1.4319142694345454e-02,8.2042644263158071e-01,1.5699903966116139e+02,-7.9490940657930665e+01,-1.5282169628084812e-02,8.2028409899288479e-01
9.8000000000000000e+01,9.8000000000000004e-02,1.2111995370399429e+00,-4.0164785887166149e-01,1.7689319354597490e+00,-2.3012727163812322e+01,1.0135233414775175e+02,-2.0536983829693169e-04,1.4717921858273730e-02,-1.1766824973698367e-02,8.4327480568242652e-01,1.1163349533232666e-14,8.6970908466203086e-15,2.7413057321535171e-21,3.1401898086255334e-16,7.7715611723760958e-15,6.2172489379008766e-15,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9546779571566175e-01,-4.6020901864050895e-01,2.9474984012051952e-01,-3.6178813917286179e-01,-9.7733897857831306e-02,-2.3010450932025533e-01,4.9641022202428775e-02,-4.1099857890668706e-01,3.0645546047020069e+00,1.7558604493680735e+02,1.4719354625687096e-02,8.4335689720823626e-01,1.5698727283618769e+02,-7.8647665852248252e+01,-1.1766824973708538e-02,8.4327480568243096e-01
9.9000000000000000e+01,9.9000000000000005e-02,1.2111995370399429e+00,-4.0178811492083244e-01,1.7841010988107253e+00,-2.3020763243480996e+01,1.0222146318650722e+02,-1.4025604917093420e-04,1.5169163350976249e-02,-8.0360796686738782e-03,8.6912903875546421e-01,1.1001150860053587e-14,8.7158843658150463e-15,1.2171520148778664e-20,1.1102272723326271e-16,7.7715611723760958e-15,5.9952043329758453e-15,1.1102230246251565e-16,1.1102230246251565e-16,0.0000000000000000e+00,0.0000000000000000e+00,-1.9553234089159977e-01,-4.6018159857327107e-01,2.9313599048260630e-01,-3.5433613616722776e-01,-9.7766170445800313e-02,-2.3009079928663639e-01,4.8801824795503129e-02,-4.0725886737025113e-01,3.0576645060253953e+00,1.7519127136220882e+02,1.5169811749917151e-02,8.6916618927821865e-01,1.5697923675651899e+02,-7.7778536813492778e+01,-8.0360796686652636e-03,8.6912903875545378e-01
1.0000000000000000e+02,1.0000000000000001e-01,1.2111995370399429e+00,-4.0185883452031251e-01,1.7997829782832815e+00,-2.3024815178060059e+01,1.0311996869511752e+02,-7.0719599480073274e-05,1.5681879472556226e-02,-4.0519345790637692e-03,8.9850550861031320e-01,1.1313461813015868e-14,8.3869675865552917e-15,3.1401849176432760e-16,1.5700924767708073e-16,7.9936057773011271e-15,5.9952043329758453e-15,2.2204460492503131e-16,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.9556488426095764e-01,-4.6016776945370508e-01,2.9138357360559008e-01,-3.4667239782388498e-01,-9.7782442130479250e-02,-2.3008388472685340e-01,4.7909344672316084e-02,-4.0342008363879672e-01,3.0506711727256355e+00,1.7479058287940430e+02,1.5682038931642026e-02,8.9851464494293465e-01,1.5697518482193991e+02,-7.6880031304882479e+01,-4.0519345790606051e-03,8.9850550861032275e-01
